"Time (s)","Sound pressure level (dB)"
2.658499183E2,-7.160082870E1
2.659585454E2,-7.204292251E1
2.660672812E2,-7.278586324E1
2.661757233E2,-7.234702697E1
2.662845754E2,-7.528943931E1
2.663934429E2,-7.274161349E1
2.665022684E2,-7.628273322E1
2.666100045E2,-7.357029531E1
2.667189176E2,-7.652828647E1
2.668267343E2,-7.557824565E1
2.669355925E2,-7.620158349E1
2.670434005E2,-7.568418844E1
2.671512571E2,-7.617211286E1
2.672599248E2,-7.581035776E1
2.673666841E2,-7.489393795E1
2.674720102E2,-7.476673182E1
2.675766027E2,-7.538330481E1
2.676853505E2,-7.658837278E1
2.677933012E2,-7.659082611E1
2.679021262E2,-7.644809863E1
2.680099655E2,-7.575626686E1
2.681186708E2,-7.667640131E1
2.682267228E2,-7.550771444E1
2.683354767E2,-7.634400544E1
2.684432027E2,-7.360654152E1
2.685517593E2,-7.619636465E1
2.686599228E2,-7.623683464E1
2.687687151E2,-7.725032455E1
2.688765448E2,-7.263520829E1
2.689852335E2,-7.491679151E1
2.690932536E2,-7.514173228E1
2.691982448E2,-7.581954322E1
2.693056720E2,-7.741287732E1
2.694098918E2,-7.546345864E1
2.695187996E2,-7.623498986E1
2.696265773E2,-7.514413096E1
2.697316371E2,-7.798776874E1
2.698382272E2,-7.846089036E1
2.699432258E2,-7.913676955E1
2.700498923E2,-7.732325689E1
2.701588825E2,-7.264201015E1
2.702676315E2,-7.595255737E1
2.703763259E2,-7.450598105E1
2.704850922E2,-7.659158551E1
2.705931500E2,-4.745424346E1
2.707019661E2,-3.009160995E1
2.708098605E2,-3.748243568E1
2.709185159E2,-3.838120095E1
2.710264797E2,-3.939676424E1
2.711350864E2,-3.955038465E1
2.712431937E2,-4.044884706E1
2.713517132E2,-4.152348072E1
2.714596882E2,-4.217113032E1
2.715674169E2,-4.255062286E1
2.716760909E2,-4.409872128E1
2.717847857E2,-4.376674921E1
2.718931989E2,-4.545670074E1
2.720002938E2,-4.548297615E1
2.721090026E2,-4.610001829E1
2.722165465E2,-4.666852975E1
2.723246881E2,-4.684477142E1
2.724336073E2,-4.754176191E1
2.725424475E2,-4.787372905E1
2.726509674E2,-4.858667586E1
2.727596454E2,-5.050539523E1
2.728682374E2,-4.989189684E1
2.729764584E2,-5.166223084E1
2.730849667E2,-5.222391104E1
2.731928300E2,-5.222208738E1
2.733014193E2,-5.412034975E1
2.734096904E2,-5.338276652E1
2.735136700E2,-5.552575664E1
2.736222547E2,-5.498601334E1
2.737262858E2,-5.682737533E1
2.738346559E2,-5.795411642E1
2.739428977E2,-5.790838615E1
2.740515920E2,-5.842808796E1
2.741595509E2,-6.065533896E1
2.742682735E2,-5.850713954E1
2.743762941E2,-6.245951676E1
2.744848580E2,-6.040562805E1
2.745929500E2,-6.291468442E1
2.747018565E2,-6.280740577E1
2.748095820E2,-6.267300017E1
2.749155097E2,-6.401950641E1
2.750240865E2,-6.434836298E1
2.751288409E2,-6.692893879E1
2.752374480E2,-6.853910466E1
2.753427460E2,NaN
2.754487488E2,-6.937219411E1
2.755572696E2,-6.839102202E1
2.756662154E2,-6.804277224E1
2.757749057E2,-7.029880836E1
2.758795118E2,-6.869972332E1
2.759881641E2,-7.304093294E1
2.760930194E2,-7.057167922E1
2.762016180E2,-7.349593348E1
2.763095275E2,-7.089667298E1
2.764184963E2,-7.292728313E1
2.765262290E2,-7.206020026E1
2.766350584E2,-7.325269062E1
2.767427860E2,-7.240257728E1
2.768513624E2,-7.603864984E1
2.769595369E2,-7.241599306E1
2.770681996E2,-7.680707922E1
2.771762364E2,-7.366774872E1
2.772849697E2,-7.384375964E1
2.773929143E2,-7.286998335E1
2.775017428E2,-7.366693476E1
2.776095185E2,-7.429170916E1
2.777144553E2,-7.390954823E1
2.778230915E2,-7.664581423E1
2.779320321E2,-7.494301391E1
2.780404698E2,-7.468428195E1
2.781492682E2,-7.634940384E1
2.782577337E2,-7.569634877E1
2.783665997E2,-7.451324502E1
2.784752313E2,-7.700486150E1
2.785837954E2,-7.305839128E1
2.786927578E2,-7.656084348E1
2.788014481E2,-7.561529525E1
2.789094021E2,-7.616829506E1
2.790171448E2,-7.564371401E1
2.791257392E2,-7.633809198E1
2.792344139E2,-7.705178611E1
2.793426163E2,-7.580788659E1
2.794482166E2,-7.786651382E1
2.795566732E2,-7.447313001E1
2.796656009E2,-7.490488995E1
2.797742157E2,-7.298650556E1
2.798830997E2,-7.069106894E1
2.799916312E2,-7.519733299E1
2.801006268E2,-7.568422155E1
2.802059045E2,-7.815770672E1
2.803148750E2,-7.742869416E1
2.804193931E2,-7.431624802E1
2.805261785E2,-7.418762458E1
2.806346934E2,-3.222379450E1
2.807425844E2,-3.363444884E1
2.808492068E2,-3.484526544E1
2.809577901E2,-3.596511369E1
2.810663493E2,-3.693440669E1
2.811707845E2,-3.689350983E1
2.812759195E2,-3.816598936E1
2.813845879E2,-3.794983812E1
2.814926199E2,-3.901341681E1
2.816012870E2,-3.979754133E1
2.817092070E2,-3.994954554E1
2.818175339E2,-4.187577115E1
2.819260625E2,-4.153811798E1
2.820326529E2,-4.327631506E1
2.821413689E2,-4.348905550E1
2.822500817E2,-4.458519788E1
2.823587263E2,-4.530696656E1
2.824657142E2,-4.570625005E1
2.825739904E2,-4.613085417E1
2.826827881E2,-4.743549284E1
2.827914143E2,-4.655890075E1
2.829004324E2,-4.904127356E1
2.830091580E2,-4.799327520E1
2.831178937E2,-4.989556649E1
2.832258815E2,-5.016704656E1
2.833346072E2,-5.056157054E1
2.834423515E2,-5.189365358E1
2.835489800E2,-5.323371384E1
2.836526540E2,-5.257992195E1
2.837591355E2,-5.531335172E1
2.838678930E2,-5.311460892E1
2.839757899E2,-5.647011642E1
2.840842368E2,-5.542043351E1
2.841924414E2,-5.646551053E1
2.843011112E2,-5.759936492E1
2.844092056E2,-5.653950253E1
2.845178699E2,-5.926253268E1
2.846258322E2,-5.825559906E1
2.847343308E2,-5.881518344E1
2.848422989E2,-6.175323129E1
2.849508615E2,-6.007987161E1
2.850590298E2,-6.277650624E1
2.851677293E2,-6.364631192E1
2.852757786E2,-6.195031054E1
2.853844597E2,-6.577364729E1
2.854923582E2,-6.262394832E1
2.856010474E2,-6.530290892E1
2.857090231E2,-6.405625582E1
2.858176851E2,-6.547584762E1
2.859257410E2,-6.565991598E1
2.860342145E2,-6.762880392E1
2.861422879E2,-6.822244708E1
2.862488793E2,-7.159215122E1
2.863573735E2,-6.732044247E1
2.864663357E2,-7.175435545E1
2.865750367E2,-6.916720393E1
2.866838841E2,-7.300681888E1
2.867922999E2,-7.030779425E1
2.869010374E2,-6.975575024E1
2.870089804E2,-7.044336985E1
2.871141843E2,-7.100001370E1
2.872228169E2,-7.327737689E1
2.873311563E2,-7.204588050E1
2.874378552E2,-7.506387389E1
2.875423229E2,-7.099895904E1
2.876510887E2,-7.231608255E1
2.877588514E2,-7.287940038E1
2.878643292E2,-7.278135028E1
2.879732690E2,-7.029531965E1
2.880821385E2,-7.471459071E1
2.881907793E2,-7.202684550E1
2.882997687E2,-7.612042517E1
2.884084631E2,-7.402892834E1
2.885162312E2,-7.426133249E1
2.886249178E2,-7.350510966E1
2.887335466E2,-7.433999535E1
2.888421427E2,-7.526320327E1
2.889489980E2,-7.466389857E1
2.890576527E2,-7.259238625E1
2.891662841E2,-7.400042895E1
2.892700742E2,-7.451829830E1
2.893753885E2,-7.402128287E1
2.894841424E2,-7.525840293E1
2.895920200E2,-7.522223526E1
2.896990612E2,-7.739322218E1
2.898079193E2,-7.549614609E1
2.899166755E2,-7.586875104E1
2.900254867E2,-7.562753117E1
2.901342360E2,-7.556170724E1
2.902419565E2,-7.551302541E1
2.903506406E2,-7.744163580E1
2.904585969E2,-7.793914486E1
2.905673361E2,-3.199130145E1
2.906753811E2,-4.000856646E1
2.907841349E2,-4.630302866E1
2.908919350E2,-4.733356454E1
2.910008766E2,-4.806414383E1
2.911087635E2,-4.856867015E1
2.912175531E2,-4.948185746E1
2.913254170E2,-4.986586506E1
2.914339679E2,-5.110321597E1
2.915418460E2,-5.162806086E1
2.916503691E2,-5.192512823E1
2.917586024E2,-5.277095653E1
2.918672443E2,-5.288176175E1
2.919753201E2,-5.349751368E1
2.920841205E2,-5.397334419E1
2.921920359E2,-5.405513583E1
2.923009097E2,-5.496895907E1
2.924085850E2,-5.515042290E1
2.925151427E2,-5.578144364E1
2.926239272E2,-5.619641394E1
2.927318763E2,-5.737515529E1
2.928403573E2,-5.860987169E1
2.929489017E2,-5.891478449E1
2.930574257E2,-5.956877427E1
2.931661211E2,-6.084695814E1
2.932748372E2,-6.066371512E1
2.933835411E2,-6.218294744E1
2.934918037E2,-6.231866937E1
2.936005341E2,-6.336642803E1
2.937085556E2,-6.375368834E1
2.938172706E2,-6.431525901E1
2.939252582E2,-6.465604519E1
2.940339289E2,-6.661177177E1
2.941417356E2,-6.646615162E1
2.942503044E2,-6.856208082E1
2.943585803E2,-6.732698331E1
2.944670325E2,-6.888729329E1
2.945742035E2,-6.729920614E1
2.946830950E2,-6.810063883E1
2.947917374E2,-7.082431004E1
2.948986740E2,-7.154290391E1
2.950073993E2,-7.198435930E1
2.951161970E2,-7.227432097E1
2.952251949E2,-7.325819969E1
2.953336926E2,-7.264290091E1
2.954416554E2,-7.486294150E1
2.955503015E2,-7.423295872E1
2.956583874E2,-7.521758216E1
2.957670850E2,-7.524814017E1
2.958751020E2,-7.528186577E1
2.959837845E2,-7.382484819E1
2.960917896E2,-7.742126696E1
2.962004326E2,-7.730568241E1
2.963083472E2,-7.717417241E1
2.964169321E2,-7.789653162E1
2.965251802E2,-7.601965238E1
2.966338643E2,-7.806931982E1
2.967416731E2,-7.606906805E1
2.968502317E2,-7.574539898E1
2.969583492E2,-7.532263465E1
2.970670268E2,-7.534053102E1
2.971751622E2,-6.932471639E1
2.972838494E2,-6.949736837E1
2.973916788E2,-7.271210398E1
2.975001687E2,-7.437394258E1
2.976082891E2,-7.095721102E1
2.977169485E2,-7.429871004E1
2.978249819E2,-7.565381983E1
2.979338416E2,-7.585884777E1
2.980415061E2,-7.429814351E1
2.981482464E2,-7.507808482E1
2.982536121E2,-7.449850787E1
2.983582425E2,-7.602573414E1
2.984638795E2,-7.769095483E1
2.985725742E2,-7.580513843E1
2.986802285E2,-7.556115690E1
2.987853176E2,-7.646307158E1
2.988915299E2,-7.514037044E1
2.990002098E2,-7.393028408E1
2.991082596E2,-7.505389311E1
2.992169751E2,-7.244732279E1
2.993249539E2,-7.395937484E1
2.994337217E2,-7.439900608E1
2.995415233E2,-7.322500086E1
2.996500777E2,-7.530501888E1
2.997579950E2,-7.447442957E1
2.998666427E2,-7.376050649E1
2.999748180E2,-7.666133695E1
3.000835595E2,-7.157404448E1
3.001914406E2,-7.409770562E1
3.002982693E2,-7.554098917E1
3.004069835E2,-7.290844951E1
3.005158218E2,-3.108931383E1
3.006215883E2,-3.249889774E1
3.007301038E2,-3.444828886E1
3.008356375E2,NaN
3.009415592E2,-3.548071861E1
3.010503134E2,-3.604889006E1
3.011581609E2,-3.521340428E1
3.012668566E2,-3.593580421E1
3.013748225E2,-3.656091473E1
3.014835844E2,-3.672119988E1
3.015913996E2,-3.821587632E1
3.016982566E2,-3.818260090E1
3.018070075E2,-3.973988146E1
3.019159083E2,-4.003138636E1
3.020242504E2,-4.104384656E1
3.021301972E2,-4.137835213E1
3.022350426E2,-4.242007890E1
3.023414727E2,-4.311190524E1
3.024483452E2,-4.466254161E1
3.025570306E2,-4.354734945E1
3.026656130E2,-4.591880848E1
3.027742796E2,-4.508300708E1
3.028830530E2,-4.638072789E1
3.029914931E2,-4.692937255E1
3.031000317E2,-4.696113802E1
3.032080653E2,-4.824092148E1
3.033166417E2,-4.816295566E1
3.034247372E2,-4.989949629E1
3.035335239E2,-4.895771338E1
3.036412586E2,-5.000116750E1
3.037498013E2,-5.215481396E1
3.038577923E2,-5.270469275E1
3.039665070E2,-5.184039552E1
3.040745811E2,-5.490810378E1
3.041832509E2,-5.238185481E1
3.042914031E2,-5.570467058E1
3.043989869E2,-5.448945486E1
3.045077483E2,-5.546426040E1
3.046164405E2,-5.559967066E1
3.047246180E2,-5.563940548E1
3.048332072E2,-5.765477547E1
3.049410705E2,-5.961850098E1
3.050496652E2,-5.701627874E1
3.051578657E2,-6.057473723E1
3.052664477E2,-5.876521264E1
3.053745609E2,-6.029081827E1
3.054795888E2,-6.175649125E1
3.055881899E2,-5.974921857E1
3.056969254E2,-6.342797144E1
3.058058780E2,-6.106596950E1
3.059146379E2,-6.432450816E1
3.060186604E2,-6.279822031E1
3.061245535E2,-6.421330724E1
3.062333582E2,-6.472423129E1
3.063410644E2,-6.637787285E1
3.064497040E2,-6.461129916E1
3.065578094E2,-6.797653928E1
3.066665999E2,-6.459252447E1
3.067744039E2,-6.867733310E1
3.068831720E2,-6.612252626E1
3.069912132E2,-6.769870936E1
3.070973977E2,-6.811475485E1
3.072039258E2,-6.665638719E1
3.073078707E2,-7.029651966E1
3.074167427E2,-6.722917890E1
3.075245061E2,-7.068646376E1
3.076332666E2,-6.802810397E1
3.077411035E2,-6.988054059E1
3.078496899E2,-6.894905293E1
3.079576612E2,-7.210096009E1
3.080662911E2,-6.796213831E1
3.081744902E2,-7.192105065E1
3.082832238E2,-6.831440268E1
3.083910826E2,-7.193768783E1
3.084998062E2,-7.089488946E1
3.086077990E2,-6.969673222E1
3.087164417E2,-7.249820194E1
3.088244510E2,-7.102376108E1
3.089331952E2,-7.180744854E1
3.090410490E2,-7.435766268E1
3.091495250E2,-7.038512759E1
3.092576331E2,-7.166648184E1
3.093663815E2,-7.418230340E1
3.094742983E2,-7.347097511E1
3.095829444E2,-7.587048660E1
3.096910202E2,-7.296868897E1
3.097946407E2,-7.612434165E1
3.099033236E2,-7.233818648E1
3.100077331E2,-7.138961784E1
3.101116310E2,-7.349402765E1
3.102187120E2,-7.145721583E1
3.103255575E2,-7.387931995E1
3.104377505E2,-6.753626400E1
